Mornaguia|9.8640,36.5750;9.8888,36.5726;9.9025,36.5530;9.9356,36.5847;9.9498,36.6070;9.9808,36.6175;10.0175,36.6628;10.0289,36.6544;10.0238,36.6489;10.0430,36.6227;10.0861,36.6737;10.0933,36.6969;10.0855,36.6952;10.0698,36.7061;10.0750,36.7241;10.0323,36.7396;10.0409,36.7453;10.0199,36.7795;10.0038,36.7869;9.9928,36.7805;9.9808,36.7982;9.9256,36.7923;9.9276,36.7791;9.9213,36.7758;9.9260,36.7639;9.9010,36.7649;9.9247,36.7264;9.9003,36.7113;9.9155,36.7055;9.8864,36.6969;9.9075,36.6829;9.9287,36.6464;9.8937,36.6184;9.8940,36.6057;9.8837,36.5904;9.8614,36.5874;9.8640,36.5750
Médenine Nord|10.3414,33.5138;10.3327,33.4898;10.2972,33.4697;10.2775,33.4293;10.2509,33.4210;10.2649,33.3847;10.2964,33.3329;10.3285,33.3374;10.3469,33.3189;10.3668,33.3103;10.4085,33.2705;10.4473,33.2136;10.4860,33.3369;10.5184,33.3834;10.4902,33.3885;10.4595,33.3742;10.4550,33.3950;10.4337,33.4262;10.4227,33.4339;10.4073,33.4254;10.3787,33.4470;10.3419,33.4910;10.3414,33.5138
Médenine Sud|10.5184,33.3834;10.4860,33.3369;10.4457,33.2071;10.4908,33.2348;10.4906,33.2147;10.6139,33.2037;10.6474,33.2327;10.6551,33.2562;10.7134,33.2649;10.7325,33.2815;10.7410,33.3281;10.7747,33.3823;10.7663,33.3828;10.7500,33.4004;10.7593,33.4270;10.7576,33.4455;10.7676,33.4557;10.7667,33.4748;10.7485,33.4725;10.7277,33.4898;10.6995,33.4912;10.7025,33.5194;10.6807,33.5343;10.6816,33.5408;10.6893,33.5399;10.6816,33.5432;10.6878,33.5579;10.7206,33.5755;10.7261,33.5950;10.7337,33.5991;10.7308,33.6383;10.7157,33.6399;10.6985,33.6253;10.7006,33.6213;10.6526,33.6012;10.6293,33.5793;10.5857,33.5230;10.6400,33.4931;10.5264,33.3981;10.5184,33.3834
Médina|10.1611,36.8003;10.1630,36.7935;10.1768,36.7930;10.1752,36.8023;10.1611,36.8003
Mégrine|10.2468,36.7555;10.2640,36.7722;10.2500,36.7870;10.2218,36.7862;10.2058,36.7785;10.2468,36.7555
Métlaoui|8.1516,34.2201;8.1548,34.2022;8.2903,34.1503;8.3284,34.1571;8.3277,34.1223;8.3437,34.1076;8.3338,34.0834;8.3489,34.0531;8.3871,34.0529;8.4118,34.0632;8.4716,34.0677;8.5370,34.0610;8.5924,34.0639;8.5886,34.0934;8.5943,34.1304;8.5865,34.1556;8.5930,34.1611;8.6030,34.2022;8.5906,34.1956;8.5454,34.1981;8.5331,34.2230;8.5205,34.2249;8.5096,34.2380;8.4912,34.2411;8.4801,34.2304;8.4753,34.2393;8.4803,34.2441;8.4734,34.2528;8.4788,34.2976;8.4746,34.3151;8.4801,34.3235;8.4762,34.3381;8.5076,34.3545;8.5057,34.3606;8.4915,34.3636;8.4883,34.3805;8.5135,34.3987;8.4852,34.4177;8.4191,34.4148;8.3944,34.4041;8.3770,34.4094;8.3434,34.4021;8.3359,34.3859;8.3472,34.3804;8.3431,34.3733;8.3479,34.3639;8.3325,34.3484;8.2464,34.3646;8.2185,34.3641;8.2099,34.3549;8.2126,34.3241;8.2442,34.2910;8.2463,34.2801;8.1903,34.2543;8.1492,34.2531;8.1516,34.2201
Nabeul|10.6486,36.5204;10.6430,36.5244;10.6336,36.4968;10.6108,36.4765;10.6149,36.4649;10.6483,36.4677;10.6781,36.4438;10.6741,36.4396;10.6857,36.4260;10.7528,36.4442;10.7179,36.4875;10.6901,36.5031;10.6944,36.5134;10.6905,36.5334;10.6738,36.5388;10.6486,36.5204
Nadhour|10.0421,36.2089;10.0172,36.2103;10.0208,36.2207;10.0025,36.2174;9.9829,36.2230;9.9510,36.2034;9.9036,36.1992;9.8952,36.1857;9.8972,36.1616;9.8700,36.1552;9.8382,36.1297;9.8478,36.1263;9.8433,36.1128;9.8713,36.0882;9.8659,36.0813;9.8962,36.0631;9.8943,36.0474;9.9009,36.0426;9.9361,36.0472;9.9543,36.0386;9.9737,36.0499;9.9753,36.0388;9.9963,36.0343;10.0112,36.0123;10.0203,36.0160;10.0443,36.0006;10.0607,36.0464;10.0526,36.0746;10.0583,36.1061;10.0651,36.0868;10.0778,36.0754;10.1375,36.0817;10.1349,36.0971;10.1260,36.1066;10.1492,36.1299;10.1741,36.1381;10.1160,36.1349;10.1001,36.1642;10.0808,36.1533;10.0098,36.1523;10.0079,36.1642;10.0478,36.1905;10.0421,36.2089
Nasrallah|9.8198,35.4902;9.7981,35.4786;9.7907,35.4831;9.7752,35.4657;9.7390,35.4617;9.7307,35.4416;9.7112,35.4364;9.6982,35.4181;9.7000,35.4084;9.6813,35.3658;9.7045,35.3528;9.6957,35.3394;9.7026,35.3329;9.6940,35.2992;9.7041,35.2751;9.6912,35.2116;9.6988,35.2007;9.7478,35.1804;9.7941,35.1816;9.8217,35.1715;9.8732,35.1661;9.8839,35.1700;9.8827,35.1799;9.8884,35.1849;9.9426,35.1989;9.9505,35.2077;9.9593,35.2054;9.9649,35.2159;9.9619,35.2527;9.9561,35.2606;9.9599,35.2727;9.9237,35.2901;9.9398,35.3149;9.9305,35.3179;9.9230,35.3302;9.9266,35.3391;9.9121,35.3607;9.9112,35.3932;9.9010,35.3884;9.8982,35.4009;9.9139,35.4100;9.8871,35.4159;9.9070,35.4502;9.9007,35.4530;9.9070,35.4564;9.8893,35.4615;9.8914,35.4659;9.8791,35.4741;9.8990,35.4798;9.9093,35.4899;9.8852,35.5087;9.8198,35.4902
Nebeur|8.9735,36.2824;8.9687,36.2910;8.9555,36.2954;8.9624,36.3037;8.9517,36.3036;8.9440,36.3142;8.9533,36.3154;8.9477,36.3224;8.9613,36.3307;8.9603,36.3369;8.9666,36.3328;8.9658,36.3413;8.9770,36.3366;8.9738,36.3419;8.9822,36.3403;8.9807,36.3458;8.9873,36.3480;8.9728,36.3648;8.9779,36.3766;8.9668,36.3840;8.9612,36.4037;8.9413,36.4132;8.9280,36.4297;8.9245,36.4414;8.9397,36.4534;8.9157,36.4477;8.9007,36.4257;8.8696,36.4139;8.8470,36.4177;8.8160,36.4007;8.7696,36.3927;8.7547,36.3968;8.7524,36.4038;8.7398,36.4043;8.7153,36.3930;8.6936,36.4084;8.6616,36.4192;8.6113,36.4066;8.6066,36.3956;8.5789,36.4032;8.5528,36.3952;8.5434,36.3987;8.5171,36.3801;8.5179,36.3717;8.5403,36.3550;8.5223,36.3187;8.5576,36.2990;8.5604,36.2890;8.6019,36.2526;8.6156,36.2514;8.6243,36.2441;8.6248,36.2343;8.6502,36.2347;8.6878,36.2115;8.7313,36.2068;8.7681,36.2283;8.7819,36.2262;8.7959,36.2394;8.8041,36.2681;8.8255,36.2524;8.8516,36.2182;8.8925,36.2419;8.9300,36.2519;8.9735,36.2824
Nefta|7.7518,34.1077;7.7397,33.9772;7.7570,33.9125;7.7303,33.8490;7.7001,33.8241;7.7267,33.7944;7.7190,33.7469;7.7426,33.6945;7.9292,33.5069;8.1448,33.6601;8.0903,33.7358;8.0533,33.8016;8.0106,33.8556;8.0079,33.8666;8.0232,33.8867;8.0072,33.9352;7.9618,33.9252;7.9750,33.9753;7.9779,34.1284;7.8865,34.1198;7.8643,34.1332;7.8296,34.1146;7.7518,34.1077
Nefza|9.1438,36.8463;9.1804,36.8669;9.1626,36.8818;9.1487,36.8819;9.1428,36.8908;9.1699,36.9038;9.1808,36.9182;9.2156,36.9161;9.2206,36.9220;9.2327,36.9117;9.2455,36.9116;9.2602,36.9285;9.2316,36.9573;9.2037,36.9704;9.2149,36.9802;9.2161,37.0032;9.2046,37.0104;9.2066,37.0276;9.1872,37.0506;9.1463,37.0542;9.1083,37.0465;9.0955,37.0693;9.0746,37.0821;9.0916,37.1125;9.1060,37.1169;9.1116,37.1286;9.0967,37.1362;9.0821,37.1570;9.0737,37.1564;9.0262,37.1374;9.0092,37.1189;8.9784,37.1040;8.9848,37.0983;8.9544,37.0621;8.8846,37.0086;8.9246,36.9882;8.9257,36.9733;8.9437,36.9504;8.9330,36.9445;8.9278,36.9236;8.9703,36.9068;8.9982,36.8854;9.0125,36.8854;9.0255,36.8967;9.0430,36.8908;9.0611,36.8751;9.0604,36.8665;9.0721,36.8615;9.0762,36.8524;9.0635,36.8397;9.0769,36.8346;9.0871,36.8188;9.1026,36.8296;9.0994,36.8347;9.1151,36.8468;9.1141,36.8551;9.1438,36.8463
Nouvelle Matmata|10.1330,33.7227;10.1094,33.7142;10.0943,33.6921;10.0706,33.6908;10.0411,33.6759;10.0437,33.6957;10.0616,33.7237;10.0559,33.7376;10.0293,33.7226;10.0222,33.7252;9.9914,33.7143;9.9774,33.7180;9.9380,33.7491;9.9351,33.7394;9.8010,33.6623;9.7603,33.6565;9.7419,33.6806;9.7184,33.6841;9.6077,33.6390;9.5409,33.6019;9.5652,33.5855;9.5814,33.5943;9.6411,33.5893;9.7393,33.5580;9.7733,33.5549;9.7982,33.5393;9.8126,33.5413;9.8145,33.5493;9.8301,33.5451;9.8502,33.5654;9.8120,33.6629;9.8259,33.6561;9.8434,33.6313;9.8781,33.6107;9.8821,33.5994;9.8947,33.6001;9.9013,33.5920;9.9356,33.5844;9.9523,33.5723;9.9899,33.5735;10.0094,33.5517;10.0145,33.5297;10.0197,33.5325;10.0386,33.5184;10.0427,33.5038;10.0562,33.4921;10.0937,33.4869;10.1016,33.4942;10.1004,33.5104;10.1146,33.5161;10.1298,33.5117;10.1252,33.5162;10.1429,33.5491;10.1510,33.5857;10.1469,33.5891;10.1570,33.5977;10.1425,33.6547;10.1398,33.7120;10.1330,33.7227
Nouvelle Médina|10.2532,36.7250;10.2565,36.7360;10.2747,36.7409;10.2468,36.7555;10.2273,36.7442;10.2475,36.7127;10.2473,36.7218;10.2532,36.7250
Oued Ellil|10.0759,36.8724;10.0548,36.8708;10.0395,36.8539;10.0253,36.8480;9.9892,36.8522;9.9810,36.8384;9.9658,36.8414;9.9679,36.8124;9.9812,36.8115;9.9758,36.8040;9.9894,36.8069;10.0038,36.7869;10.0265,36.7988;10.0516,36.7867;10.0598,36.7971;10.0739,36.7996;10.0479,36.8172;10.0753,36.8162;10.0601,36.8321;10.0671,36.8333;10.0760,36.8551;10.0821,36.8553;10.0759,36.8724
Oued Meliz|8.5397,36.3953;8.5789,36.4032;8.6066,36.3956;8.6113,36.4066;8.6616,36.4192;8.6918,36.4419;8.6578,36.4537;8.6628,36.4590;8.6576,36.4600;8.6595,36.4663;8.6713,36.4731;8.6497,36.4963;8.6468,36.5029;8.6536,36.5112;8.6450,36.5161;8.6209,36.5142;8.6000,36.5021;8.5854,36.4830;8.5493,36.4974;8.5519,36.5259;8.5405,36.5345;8.5403,36.5523;8.5233,36.5630;8.5156,36.5769;8.4989,36.5646;8.4965,36.5348;8.4845,36.5340;8.4765,36.5216;8.5179,36.4894;8.5213,36.4766;8.5144,36.4700;8.5088,36.4758;8.5026,36.4717;8.5051,36.4671;8.4853,36.4599;8.4887,36.4348;8.4838,36.4163;8.5139,36.3985;8.5370,36.4008;8.5397,36.3953
Ouerdanine|10.6477,35.6709;10.6689,35.6636;10.6868,35.6674;10.6918,35.6581;10.6938,35.6634;10.6978,35.6600;10.7134,35.6725;10.7144,35.6894;10.7240,35.6945;10.7215,35.7017;10.7124,35.7093;10.7014,35.7068;10.6895,35.7282;10.6830,35.7193;10.6749,35.7210;10.6680,35.7416;10.6442,35.7430;10.6344,35.7338;10.6234,35.7330;10.6423,35.7146;10.6336,35.6999;10.6382,35.6933;10.6253,35.6856;10.6477,35.6709
Oueslatia|9.8616,35.8275;9.8385,35.8494;9.8180,35.8548;9.7916,35.8762;9.7710,35.8708;9.7716,35.8984;9.8106,35.9224;9.8204,35.9419;9.8124,35.9543;9.8127,35.9728;9.8278,36.0088;9.8118,36.0283;9.8214,36.0455;9.8304,36.0492;9.8254,36.0895;9.8078,36.1068;9.7793,36.1022;9.7556,36.1136;9.7533,36.0901;9.7120,36.0637;9.7042,36.0503;9.6445,36.0162;9.6096,35.9775;9.5238,35.9219;9.5176,35.9123;9.4913,35.9104;9.4874,35.9045;9.4930,35.8727;9.5176,35.8616;9.5150,35.8513;9.5233,35.8441;9.5192,35.8272;9.5088,35.8200;9.5094,35.8107;9.4983,35.7952;9.5100,35.7876;9.4837,35.7876;9.5012,35.7652;9.5428,35.7433;9.5453,35.7315;9.5378,35.7221;9.5369,35.6994;9.5468,35.6798;9.5573,35.6733;9.5614,35.6753;9.5577,35.7011;9.5841,35.7224;9.5983,35.7253;9.5961,35.7415;9.6269,35.7911;9.6490,35.7854;9.6481,35.7679;9.6370,35.7571;9.6506,35.7450;9.6573,35.7538;9.6619,35.7304;9.6737,35.7336;9.6795,35.7121;9.7299,35.7246;9.7643,35.7261;9.7701,35.7208;9.7998,35.7379;9.8395,35.7435;9.8417,35.7835;9.8570,35.8134;9.8679,35.8203;9.8616,35.8275
Ouled Chamekh|10.2198,35.4716;10.2250,35.4566;10.2208,35.4430;10.1859,35.4247;10.2278,35.3678;10.2866,35.3835;10.3023,35.3715;10.3233,35.3860;10.3439,35.3843;10.3591,35.3668;10.3864,35.3654;10.3913,35.3740;10.4104,35.3690;10.4121,35.3750;10.3979,35.3887;10.4266,35.4182;10.4157,35.4273;10.4142,35.4387;10.4233,35.4516;10.4628,35.4543;10.4523,35.4687;10.4583,35.4747;10.4265,35.4890;10.4230,35.4972;10.4029,35.4898;10.3911,35.4939;10.3925,35.4984;10.3765,35.4925;10.3895,35.4937;10.3783,35.4848;10.3856,35.4833;10.3832,35.4775;10.3712,35.4708;10.3621,35.4930;10.3557,35.4910;10.3509,35.5005;10.3363,35.5022;10.3198,35.5218;10.3142,35.5180;10.3106,35.5296;10.3012,35.5264;10.3077,35.5342;10.2944,35.5397;10.2929,35.5515;10.3010,35.5530;10.3087,35.5715;10.3224,35.5695;10.3149,35.5801;10.3270,35.5732;10.3233,35.5841;10.3305,35.5949;10.3057,35.5816;10.2741,35.5805;10.2337,35.5678;10.2073,35.5537;10.2573,35.4988;10.2198,35.4716
Ouled Haffouz|9.6988,35.2007;9.7087,35.1415;9.6961,35.1184;9.7313,35.1086;9.7182,35.0979;9.7214,35.0820;9.7661,35.0515;9.7885,35.0202;9.7924,34.9922;9.8767,35.0186;9.9195,35.0633;9.9695,35.0489;9.9764,35.0543;10.0004,35.0417;10.0174,35.0506;10.0058,35.0524;10.0129,35.0661;9.9941,35.0842;10.0023,35.1029;9.9921,35.1208;9.9971,35.1265;9.9948,35.1551;10.0015,35.1645;9.9736,35.1818;9.9676,35.2024;9.9505,35.2077;9.9426,35.1989;9.8884,35.1849;9.8827,35.1799;9.8839,35.1700;9.8732,35.1661;9.8217,35.1715;9.7941,35.1816;9.7478,35.1804;9.6988,35.2007
Oum El Araies|8.3399,34.3989;8.3718,34.4089;8.3944,34.4041;8.4191,34.4148;8.4852,34.4177;8.5135,34.3987;8.5487,34.4494;8.5935,34.4773;8.6330,34.4834;8.6371,34.5001;8.6153,34.5117;8.5633,34.5168;8.5400,34.5283;8.5410,34.5472;8.5164,34.5683;8.5028,34.6072;8.5170,34.6411;8.5055,34.6421;8.4827,34.6642;8.4427,34.6853;8.3628,34.7116;8.3242,34.7328;8.3148,34.7283;8.2955,34.7314;8.2647,34.6923;8.2447,34.6910;8.2371,34.6767;8.2562,34.6618;8.2807,34.6574;8.2738,34.6440;8.2413,34.6315;8.2501,34.6145;8.2318,34.6154;8.2110,34.6035;8.2043,34.5890;8.2222,34.5780;8.1700,34.5743;8.1715,34.5645;8.1615,34.5692;8.1667,34.5527;8.1512,34.5464;8.1491,34.5336;8.1348,34.5286;8.1182,34.4859;8.1719,34.4689;8.1851,34.4524;8.2224,34.4494;8.2417,34.4656;8.2880,34.4354;8.3097,34.4086;8.3399,34.3989
Radès|10.2747,36.7409;10.2802,36.7396;10.2827,36.7525;10.3012,36.7621;10.2858,36.7845;10.2862,36.7914;10.2915,36.7892;10.2746,36.7962;10.2923,36.7884;10.2839,36.7962;10.2904,36.7933;10.2922,36.8042;10.3071,36.8051;10.2854,36.8124;10.2600,36.8085;10.2626,36.7999;10.2704,36.8008;10.2702,36.7776;10.2468,36.7555;10.2747,36.7409
Raoued|10.1542,36.8907;10.1855,36.8750;10.2088,36.8878;10.2112,36.8924;10.1912,36.9060;10.1805,36.9375;10.1963,36.9379;10.2171,36.9506;10.2391,36.9513;10.2051,36.9823;10.1941,36.9782;10.1877,36.9630;10.1720,36.9528;10.1677,36.9723;10.1519,36.9708;10.1435,36.9648;10.1595,36.9503;10.1405,36.9463;10.1141,36.9248;10.1179,36.9137;10.1304,36.9142;10.1329,36.8999;10.1542,36.8907
Ras Jebel|10.0299,37.2042;10.0402,37.2021;10.0477,37.2150;10.0644,37.2074;10.0802,37.2159;10.1002,37.1970;10.1447,37.1840;10.2337,37.1761;10.2667,37.1816;10.2176,37.1855;10.1947,37.2066;10.1678,37.2149;10.1491,37.2282;10.1245,37.2375;10.0869,37.2410;10.0680,37.2690;10.0090,37.2497;10.0085,37.2356;10.0165,37.2296;10.0086,37.2139;10.0299,37.2042
Redeyef|8.1182,34.4859;8.1012,34.4477;8.0779,34.4166;8.0952,34.3989;8.0417,34.3285;8.0649,34.3021;8.1220,34.2616;8.1516,34.2201;8.1492,34.2531;8.1903,34.2543;8.2463,34.2801;8.2442,34.2910;8.2126,34.3241;8.2113,34.3592;8.2276,34.3671;8.3325,34.3484;8.3479,34.3639;8.3431,34.3733;8.3472,34.3804;8.3359,34.3859;8.3399,34.3989;8.3097,34.4086;8.2880,34.4354;8.2417,34.4656;8.2224,34.4494;8.1851,34.4524;8.1719,34.4689;8.1182,34.4859
Regueb|9.8861,34.6593;9.9085,34.6653;9.8994,34.6795;9.9182,34.7206;9.9131,34.7512;9.9393,34.7561;9.9414,34.7779;9.9607,34.8281;9.9546,34.8310;9.9786,34.8722;10.0087,34.8971;10.0291,34.9487;10.0636,35.0033;10.0633,35.0202;9.9764,35.0543;9.9695,35.0489;9.9195,35.0633;9.8767,35.0186;9.7655,34.9847;9.7371,34.9626;9.7113,34.9580;9.6614,34.9304;9.6471,34.8963;9.6376,34.8879;9.6452,34.8780;9.6287,34.8694;9.6393,34.8603;9.6311,34.8511;9.6378,34.8297;9.6265,34.8216;9.6314,34.7857;9.6967,34.7685;9.7249,34.7395;9.7180,34.7056;9.7564,34.6886;9.7626,34.6793;9.7775,34.6908;9.7966,34.6921;9.8130,34.6637;9.8413,34.6460;9.8861,34.6593
Remada|10.4003,32.5814;10.3700,32.5802;10.3537,32.5924;10.3429,32.6189;10.2893,32.6278;10.2745,32.6166;10.2485,32.6173;10.2311,32.6088;10.1449,32.6079;10.0890,32.5839;10.0578,32.5881;10.0429,32.5786;10.0234,32.5778;10.0046,32.5842;9.9900,32.5759;9.9657,32.5870;9.9882,32.6206;9.9505,32.6476;9.9350,32.6476;9.9142,32.6585;9.9019,32.6708;9.9010,32.6831;9.8708,32.6928;9.8609,32.7020;9.8418,32.7034;9.8397,32.7176;9.8281,32.7270;9.8074,32.7217;9.7912,32.7571;9.7746,32.7688;9.7683,32.7867;9.7576,32.7913;9.7500,32.7876;9.7374,32.7968;9.7149,32.7934;9.7099,32.8006;9.6791,32.7924;9.6793,32.7833;9.6577,32.7803;9.6496,32.7731;9.6409,32.7768;9.6134,32.7680;9.5969,32.7553;9.5897,32.7612;9.5595,32.7550;9.5217,32.7289;9.4715,32.7069;9.2113,32.6489;8.3568,32.5026;8.8003,32.2362;9.0653,32.0874;9.0985,31.9994;9.1975,31.6363;9.5585,30.2302;9.6080,30.2423;9.6683,30.2752;9.8318,30.3372;9.8775,30.3369;9.9441,30.3834;9.9543,30.4033;9.9811,30.4255;10.0071,30.4698;10.0696,30.5084;10.2019,30.6935;10.2190,30.7043;10.2721,30.8005;10.2848,30.8352;10.2931,30.8775;10.3056,30.8950;10.2847,30.9550;10.2751,31.0408;10.2941,31.0913;10.2657,31.1218;10.2569,31.1692;10.2621,31.1869;10.2458,31.1979;10.2037,31.2838;10.1663,31.3770;10.1504,31.4422;9.9816,31.7017;10.0228,31.7768;10.0826,31.8210;10.0955,31.8547;10.0870,31.8736;10.1049,31.8964;10.1560,31.9199;10.2107,31.9154;10.2410,31.9378;10.2632,31.9403;10.2837,31.9602;10.3585,32.0047;10.4132,31.9986;10.4270,32.0070;10.4748,32.0011;10.4730,32.0184;10.4887,32.0328;10.4973,32.0779;10.5560,32.1515;10.5903,32.1693;10.6595,32.1889;10.6656,32.2021;10.6787,32.1978;10.6803,32.2227;10.7204,32.2651;10.7183,32.2738;10.7269,32.2920;10.7197,32.3146;10.7091,32.3205;10.7168,32.3364;10.7233,32.3850;10.8020,32.4951;10.6401,32.4872;10.6003,32.4773;10.5786,32.4822;10.5623,32.5032;10.4730,32.5668;10.4360,32.5858;10.4003,32.5814
Rouhia|9.0124,35.7011;8.9640,35.6769;8.9818,35.6767;9.0001,35.6662;8.9860,35.6633;8.9942,35.6330;9.0237,35.6284;9.0485,35.6344;9.0555,35.6217;9.0800,35.6126;9.0869,35.6005;9.1053,35.6267;9.1147,35.6275;9.1320,35.6102;9.1507,35.6194;9.1668,35.6120;9.1745,35.6170;9.1706,35.6055;9.1924,35.5943;9.1838,35.5850;9.1811,35.5627;9.2051,35.5558;9.2143,35.5428;9.2680,35.5535;9.2741,35.5457;9.2703,35.5323;9.2935,35.5348;9.3104,35.5135;9.3223,35.5109;9.3302,35.4925;9.3230,35.4885;9.3331,35.4776;9.3637,35.4793;9.3953,35.4953;9.4454,35.4845;9.4641,35.4931;9.4424,35.5023;9.4335,35.5343;9.3959,35.5477;9.3983,35.5594;9.4199,35.5632;9.4226,35.5764;9.4087,35.5711;9.3923,35.5820;9.3893,35.5960;9.3695,35.5975;9.3484,35.6297;9.3062,35.6542;9.2713,35.6948;9.2534,35.6991;9.2549,35.7077;9.2300,35.7214;9.2230,35.7382;9.1933,35.7539;9.1579,35.7942;9.1282,35.7892;9.1309,35.8051;9.1218,35.8185;9.1290,35.8207;9.1252,35.8362;9.0942,35.8188;9.0910,35.8018;9.0767,35.7831;9.0434,35.7650;9.0385,35.7840;9.0177,35.7625;9.0344,35.7302;9.0456,35.6805;9.0124,35.7011
Sahline|10.6680,35.7416;10.6749,35.7210;10.6830,35.7193;10.6895,35.7282;10.7014,35.7068;10.7124,35.7093;10.7215,35.7017;10.7525,35.7136;10.7769,35.7437;10.7014,35.7604;10.6803,35.7813;10.6699,35.7715;10.6757,35.7572;10.6680,35.7416
Sakiet Eddaïer|10.7882,34.7507;10.8063,34.7613;10.8050,34.7670;10.8140,34.7693;10.8254,34.7843;10.8714,34.7992;10.8660,34.8279;10.8838,34.8387;10.8604,34.8588;10.8656,34.8687;10.8457,34.8853;10.8434,34.8782;10.8330,34.8860;10.8259,34.8810;10.8086,34.9018;10.7750,34.9180;10.7676,34.9108;10.7721,34.8727;10.7667,34.8486;10.7821,34.8305;10.7774,34.7994;10.7684,34.7884;10.7721,34.7757;10.7662,34.7722;10.7882,34.7507
Sakiet Ezzit|10.7490,34.7716;10.7721,34.7757;10.7684,34.7884;10.7774,34.7994;10.7761,34.8167;10.7814,34.8235;10.7818,34.8347;10.7667,34.8486;10.7721,34.8727;10.7676,34.9108;10.7599,34.9025;10.7477,34.9208;10.6933,34.9509;10.6801,34.9435;10.6781,34.9318;10.7080,34.8809;10.6881,34.8807;10.7175,34.8562;10.7351,34.8147;10.7166,34.8162;10.7490,34.7716
Sakiet Sidi Youssef|8.3765,36.3501;8.3854,36.3338;8.3768,36.3184;8.3911,36.3049;8.3558,36.2878;8.3379,36.2645;8.3494,36.2622;8.3536,36.2546;8.3547,36.2324;8.3379,36.2126;8.3317,36.1933;8.3070,36.1744;8.3093,36.1613;8.3385,36.1378;8.3460,36.0970;8.3417,36.0901;8.3210,36.0837;8.3117,36.0696;8.3141,36.0628;8.2969,36.0402;8.3001,36.0108;8.2908,35.9569;8.3004,35.9563;8.3069,35.9642;8.3134,35.9597;8.3257,35.9781;8.3380,35.9655;8.3857,35.9784;8.4010,35.9914;8.4104,35.9879;8.4127,35.9958;8.4305,36.0005;8.4473,36.0134;8.4580,36.0328;8.4757,36.0423;8.4672,36.0548;8.4813,36.0607;8.4676,36.0633;8.4707,36.0707;8.4623,36.0743;8.4636,36.0812;8.4830,36.0870;8.4854,36.0915;8.4775,36.0982;8.4892,36.1019;8.4896,36.1116;8.5083,36.1232;8.4994,36.1287;8.5038,36.1323;8.5244,36.1305;8.5181,36.1353;8.5164,36.1419;8.5232,36.1461;8.5154,36.1621;8.5260,36.1665;8.5361,36.1598;8.5462,36.1682;8.5400,36.1743;8.5577,36.1695;8.5630,36.1832;8.5925,36.1894;8.6037,36.2029;8.5998,36.2162;8.6132,36.2139;8.6118,36.2042;8.6257,36.2087;8.6177,36.2196;8.6284,36.2288;8.6243,36.2441;8.6019,36.2526;8.5604,36.2890;8.5576,36.2990;8.5223,36.3187;8.5403,36.3550;8.5179,36.3717;8.5171,36.3801;8.4815,36.3760;8.4632,36.3669;8.4607,36.3531;8.4496,36.3472;8.3765,36.3501
Saouaf|10.1741,36.1381;10.1818,36.1379;10.1841,36.1579;10.2337,36.1658;10.2396,36.1563;10.2517,36.1576;10.2642,36.1660;10.2662,36.1768;10.2551,36.1952;10.2659,36.2138;10.2537,36.2228;10.2635,36.2282;10.2520,36.2446;10.2161,36.2672;10.1975,36.2908;10.1863,36.2873;10.1886,36.2709;10.1210,36.2944;10.1034,36.2821;10.1182,36.2673;10.1193,36.2411;10.0874,36.2450;10.0640,36.2313;10.0520,36.2502;10.0437,36.2339;10.0478,36.1905;10.0052,36.1606;10.0152,36.1506;10.0518,36.1562;10.0540,36.1519;10.0808,36.1533;10.1001,36.1642;10.1160,36.1349;10.1741,36.1381
Sayada-Lamta-Bou Hajar|10.9249,35.6508;10.9340,35.6597;10.8944,35.6764;10.8871,35.6743;10.8684,35.6838;10.8626,35.6772;10.8660,35.6731;10.8498,35.6765;10.8569,35.6550;10.8813,35.6648;10.9249,35.6508
Sbeïtla|9.0118,35.4655;8.9896,35.4637;8.9594,35.4370;8.9416,35.4284;8.9159,35.4284;8.8702,35.3983;8.8694,35.3887;8.8567,35.3811;8.8598,35.3777;8.8348,35.3636;8.8075,35.3361;8.7992,35.3136;8.8022,35.3055;8.8462,35.3092;8.8902,35.2761;8.9047,35.2396;8.9482,35.2238;8.9522,35.2184;8.9479,35.2167;8.9900,35.1792;9.0160,35.1770;9.0304,35.1689;9.0205,35.1516;9.0238,35.1471;9.0617,35.1397;9.0720,35.1286;9.0928,35.1281;9.0924,35.1112;9.1146,35.0981;9.1147,35.0908;9.1271,35.0913;9.1333,35.0712;9.1481,35.0615;9.1519,35.0386;9.1703,35.0107;9.1866,35.0144;9.2043,35.0089;9.2218,35.0193;9.2778,35.0249;9.3239,35.0827;9.3026,35.1022;9.2631,35.1177;9.2429,35.1376;9.2537,35.1671;9.2523,35.1791;9.2381,35.1981;9.2749,35.2151;9.2489,35.2313;9.2035,35.2451;9.1960,35.2586;9.1504,35.2879;9.1576,35.3112;9.1922,35.3644;9.1686,35.3803;9.1361,35.4231;9.1203,35.4315;9.0980,35.4324;9.0969,35.4461;9.0758,35.4701;9.0345,35.4754;9.0118,35.4655
